snippet_key,hook,explanation
189,"Holi is an integral part of Hindi Films past and present, but do you know of a film centered around a Holi like festival?","Utsav (1984), starring Shashi Kapoor, Rekha, and Shekhar Suman is based on an ancient Sanskrit play called Mrichchhakatikam (The Little Clay Cart). The temple of Kaama, the garden attached to it, and the fair and procession of the Kaama festival are the important aspects of this enchanting play that was turned into the critically acclaimed movie Utsav. This feature serves as another ancient reference to spring festivals, depicting the popular worship of Kaama, the God of Love._x000D_ _x000D_ Source: indiafacts.org, Nagaraj Paturi_x000D_ _x000D_ Picture Credit: Shruti Yatam, arre.co.in"
190,"Holi is generally seen as a community-centric- festival. Yet, the Holi celebrations in Mathura-Vrindavan temples are well known. Do you know which other famous temple is associated with traditional Holi celebrations?","VirupaksasVasantotsavaChampu is a text ((by Ahobala) that is set in Hampi, the capital of the Vijayanagara kingdom. It describes a nine-night-long spring festival, Vasantotsava, celebrated in honour of Virupaksa (Siva). It describes a very elaborate Rathotsava of Shiva and Parvati. The Vijayanagara King is a central feature of the worship and celebrations. It also describes in detail class dynamics and social behavior during the festival. Interesting trivia of the hunting ritual on the following day when Shiva rides alone without Parvati is also shared through this festival. Source: Vasanthotsava - Dances of the Spring Festival in Vijayanagar Times, Padmini Seshadri and Choodamani Nandagopal Vasantosava, Spring Festivals of India, Leona Anderson Picture Credit: Kolkata Museum"
191,"Holi celebrations are fun for most, but some do not enjoy being smeared by colours. Do you know which historical religious figure was advised to stay away from Holi festivities in his own town?","In Buddhist literature, Balanakkhatta is mentioned as a festival similar to Holi. It is celebrated for seven days. People smear themselves with cow dung and ashes and indulge in coarse talk. They stand in doorways and insult everyone who passes by, be it relatives, friends, or monks. Those who refuse to endure the coarse talk would pay them money. In Sravasti, where Buddha lived after enlightenment, this ritual was observed, and the crowd was obnoxious. His followers advised him to stay put in the monastery along with other monks. For seven days, they sent food and escorted them to the city on the eighth day after the celebrations had ended. Source: Buddhist Legends, Volume 28, Eugene Watson Burlingame Picture Credit: We asked Dall E, the artificial intelligence engine to simulate a picture of a great man in the midst of Holi."
358,"This Hindu text has the earliest reference to Krishna. He is referred to as “Devakiputra Krishna, a disciple of Ghora Angirasa”. Which text is this?","The Chandogya Upanishad (dated to atleast 7th century BCE), has the earliest reference. It refers to Devakiputra Krishna as a disciple of Ghora Angirasa. Krishna & Angirasa are referred as Surya worshippers. Angirasa was associated with the Bhojas, related to Krishna’s clan. They practice “tapodanam, arjjvam, ahimsa, satyam.” This is similar to what the Mahabharata says. The Chandogya calls Krishna ‘Achyuta’, a popular name of Krishna. Scholars concluded that the Krishna of the Chandogya is the same as the Krishna of Mahabharata. Another early reference is by the grammarian Panini (6th cent BCE) who calls his followers ‘Vasudevakas’ and ‘Arjunakas’, after Krishna’s chief disciple Arjuna. The linguist Yaska (5th cent BCE) also mentions ‘Akrura’ who appears in the stories of Krishna’s fight with Kansa. Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.”"
359,"A relative of Krishna, he remained neutral in the Mahabharat war. In early Krishna related sculptures, he is as prominent as Krishna himself. Who is this?","Balarama is Krishna’s brother. He holds a plough, likes Duryodhana and remains neutral in the Bharata war. Heroes from the Yadava/ Vrishni clan of Krishna were also deified. Balarama was called ‘Haladar’ or ‘Samkarsna’ and was associated with farming and was popular. Krishna was worshipped in a triad with his brother Balarama and sister Ekanamsa. He was also worshipped as Panchvira (5 heroes) with his brother Balarama, sons Pradyumna & Samba and grandson Aniruddh. These were considered emanations of Vasudeva. This practice gradually got assimilated with the Vedic Vishnu, who was one of the 12 forms of Sun in the Vedas. The Wikimedia image is that of Balarama from Rajbari, West Bengal. Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.” Picture Credit: Wikimedia"
360,"In late 4th century BCE, the Greek Megasthenes identified this city as a stronghold of Krishna worship. Which city is it?","Megasthenes was the ambassador of Seleucus, Alexander, successor. He stayed at the court of Chandragupta Maurya at Pataliputra (Patna). He wrote, “The Herakles is held in special honour by the Sourasenoi who possess two large cities, Methora and Cleisobara and through whose country flows the river Iobares.”_x000D_ _x000D_ The Greeks called Krishna Herakles, after their own hero Hercules. The Surasena were a tribe associated with Yadavas. Methora, Cleisobara and Iobares have been identified as Mathura, Gokul and Yamuna._x000D_ _x000D_ Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.”_x000D_ _x000D_ Picture Credit: Amar Chitra Katha"
361,"The army of one of the greatest kings of India (who fought Alexander) carried an image of Krishna in front, as an inspiration to soldiers. Whose army was this?","Roman historian, Quintus Curtius, in his “Histories of Alexander the Great,” recorded a report of one of the companions of Alexander. The army of Porus carried an image of ‘Hercules’ as he advanced on the Vitasta (Jhelum) river. Greeks & Romans likened Krishna to their own hero Hercules. He wrote about the image, “To desert the bearers of this image was reckoned a disgraceful military offence and they even ordained death as a penalty of those who failed to bring it back from the battlefield.” The Wikimedia image is of Alexander meeting Porus from Muller Baden, Germany. Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.” Picture Credit: Wikimedia"
362,The Naneghat inscription is an early written reference to Krishna. It was made by Satvahanas and is close to a large modern city. Near which city is this inscription?,"Satavahanas or Andhras created the first empire in the Deccan. The empire covered areas of Gujarat, Maharashtra, Andhra, Telengana & Karnataka between the 2nd cent BCE to 2nd cent CE. Their victory over the foreign origin Sakas is believed to be commemorated as the start of Saka era in 78CE. The Indian national calendar adopted in 1957, uses this era._x000D_ _x000D_ The Nanaghat inscriptions in the Western Ghats are described as, “the oldest historical documents of Western India, more important than all other cave inscriptions taken together.” They are attributed to Queen Naganika, the Naga wife of Satkarni I and dated between 200-150 BCE. The inscriptions have an invocation to Krishna, “Adoration to the two descendants of the moon, Samkarsana & Vasudeva, who are endowed with majesty.”_x000D_ _x000D_ The Wikimedia image is of Satvahana coins in the family name of Satkarni._x000D_ _x000D_ Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.”_x000D_ _x000D_ Picture Credit: Wikimedia"
363,The Heliodorus pillar was erected by a Greek ambassador to India to venerate Krishna. It is one of the earliest surviving Hindu religious structures in India. In which State is this pillar?,"Heliodorus describes himself as a Bhagvata – worshipper of Vasudeva and that he set up the pillar in his honor. The pillar is dated to 150-100BCE. Nearby the remains of an ancient temple dated to 3rd cent BCE have been found. The pillar stands in Besnagar, near Vidisha in Madhya Pradesh. Heliodorus came to the court of the Sunga governor of the region._x000D_ _x000D_ Source: Professor Meenakshi Jain. “Vasudeva Krishna and Mathura.”_x000D_ _x000D_ Picture Credit: Wikimedia"
364,Rock carvings in this far off region attest to the early spread of Krishna worship in North West India. Balarama and Krishna are seen in these carvings. Where are they found?,"These rock carvings are at Chilas in Kashmir. They are along a major trade route in the Gilgit valley. The carvings depict a pair of figures, holding what seem to be a plough and a disc, wearing wide open coats similar to that of the Kushana period (2nd-3rd cent CE). They are identified as Balarama and Krishna based on the Khartoshti inscriptions found in the area. Coins of 2nd Century BCE depicting Balarama and Krishna have also been found in Al-Khanoum in Afghanistan. Source: Upinder Singh. ""A History of Medieval India from the Stone Age to the 12th Century."" Picture Credit: Wikimedia"
365,"Prof S. R Rao discovered a submerged Mahabharata city in the 1980s using underwater excavations. Based on dating of remains, he proposed the date for Mahabharata to 1500 BCE. Which city did he discover?","Prof. S. R. Rao conducted offshore marine excavations in Dwarka. His findings matched the description given in Mahabharata about Dwaraka. He found evidence for a port city with active sea trade. The layout of the submerged city, high fort walls and stone bases of flag posts correlate with the description of Dwarka in Mahabharata. Pottery found in the submerged city matches with 15th century BCE pottery culture. Seals were found (dated to 15th/ 16th century BCE) which correspond with the statement in Harivamsa that all residents of Dwaraka were required to carry a mudra. He found that bastions and protection walls were built on boulder foundation. This technique is used even now for building on reclaimed land. The evidence of reclamation matches the description in Harivamsa that 12 yojanas of land was reclaimed to build Dwarka. His excavations pushed the dating of Mahabharata earlier by about 5 centuries compared to the excavations of Prof B.B. Lal in Hastinapur. Source: Further Excavations of the Submerged City of Dwaraka. Prof S. R Rao Picture Credit: Lost City of Dwaraka. Prof S. R Rao"
366,"Andal is a female saint, one among the 12 Alvars or Azhwars who lived in the 7th to 9th CE. Her compositions express purest love and devotion for Krishna and are sung widely in this South Indian State. Which State is it?","Azhwars catalysed the Bhakti form of worship, a passionate and total surrender. They made Vaishnavism popular in South India. Andal is the only female saint among the 12 Azhwars. Her father found her in a Tulsi garden and brought her up. As a child, Azhwar felt deep love and affection for Krishna and would imagine her to be Krishna’s bride. She adorned herself with the garlands that her father had prepared for the Lord. When her father scolded about it, Lord Ranganatha appeared in his dreams and insisted that he will only wear garlands worn by Andal. She is believed to have merged with Lord Ranganatha in Srirangam in Tamil Nadu. She is the most loved of Tamil saint poets. She composed Thiruppavai, an extraordinarily beautiful Tamil poem of 30 verses. In this poem Andal imagines herself to be a cowherd girl during the incarnation of Lord Krishna. She yearns to serve Him and achieve happiness not just in this birth, but for all eternity. Thiruppavai is sung in all Sri Vaishnava temples and Andal finds a place in all Sri Vaishnava temples. Ecstatic Krishna bhakti was later spread by Chaitanya Mahaprabhu in the East India, Mirabai in the North and by the Varkari/Pandharpur tradition of Maharashtra. Source: ramanuja.org"
367,"Henry Ford’s great grandson is the biggest donor of this under construction temple, which will probably be the largest Hindu temple in the world. Where is it coming up?","ISKCON movement is another step in the evolution of Krishna worship. The movement has drawn people across the world towards Krishna Bhakti. ISKCON was founded by Swami Prabhupāda in New York City in 1966 and has rapidly grown in over 500 centres across the world. ISKCON celebrates the legacy of Chaitanya Mahaprabhu. Mayapur, on the banks of Ganga, is close to Kolkata and is the birthplace of Chaitanya Mahaprabhu. The Chandrodaya Mandir or the Temple of the Vedic Planetarium will open its first phase in 2024. Alfred Ford, now known as Ambarisa Das is the largest donor and is the Chairperson of the project. The Vedic Planetarium in the temple will take visitors through the various regions of the cosmic creation. It features a giant rotating model that would present the movements of the planetary systems as described in sacred texts such as the Srimad Bhagavatam. When completed it may be the second largest religious structure and the world’s largest temple. It looks like Capitol Hill, because it is modelled on it, as per the wishes of Swami Prabhupāda. Source: tovp.org, mayapur.com Picture Credit: tovp.org"
192,‘Gudi Padwa’ is the traditional new year day in Maharashtra & Konkan. What does ‘Gudi’ mean?,"Gudi Padwa, also called Samvatsar Padvo, is celebrated on the first day of the Chaitra month (March/ April) of the Hindu calendar. The name Gudi Padwa is made using two words. ‘Gudi’ means flag or emblem. ‘Padwa’ means the first day of the phase of the moon. On this day, Lord Brahma is believed to have created the universe and the concept of days, weeks, months and years. On Gudi Padwa, a long bamboo stick is fixed onto the ground. Its tip is tied with a bright colored zari cloth, and some gaathi (sugar crystals), neem leaves, mango leaves and a garland of red flowers. The ingredients represent the sweet and bitter natures of life. A copper or silver pot (kalash) is placed in an inverted position over the tip of this stick. The Gudi signifies the victory of good over evil and wards off negative energies. Picture Credit: Rogertex2100, Flickr."
193,Kannada & Telugu speaking people celebrate ‘Ugadi’ as their new year. What does ‘Ugadi’ mean?,"Ugadi, Yugadi or Samvatsaradi is celebrated on the first day of the waxing phase of the moon in the month of Chaitra. Hindus living between the Vindhya-Kaveri belt celebrate it as a New Year day. The name Ugadi or Yugadi is derived from the Sanskrit roots of Yuga or ""age""; and Adi, which means, ""beginning."" Combined, this word means ""the beginning of a new age."" The reckoning of time is supposed to have begun from sunrise on this day. A dish with six tastes is prepared on Ugadi. It is called Ugadi Pacchadi in Telugu and Bevu-Bella in Kannada. Neem flowers, jaggery, tamarind, raw mango, salt and chilli are common ingredients though there are variations. The pacchadi symbolizes that we accept life in the year ahead with all its different experiences. Source: Hindu Festivals and Sacred Days, RamaKrishna Mutt. The Hindu New Year – Flavors of Celebration, www.dollsofindia.com Picture Credit: Canva"
194,"In this State, new year is marked by seeing, first thing in the morning, a plate of offerings. Children, blindfolded or with closed eyes are led to the Puja room by elders early in the morning. Where is this new year celebrated?","Vishu, the new year, is an important festival for Malayalis and is second only to Onam in importance. It falls on either April 14th or 15th of each year. ""Vishukani,"" means the ""first thing seen"" on the morning of Vishu. For this ritual, people arrange articles such as clean white cloth, jackfruit, raw rice, fresh vegetables and fruits, coconut with betel leaves, arecanut, the sacred Konna Poo (the bright yellow Cassia fistula variety of flowers), sacred texts, mirror, gold, silver, coins and money. These are kept in front of an image of Krishna and alongside a nilavilakku (lighted lamp). This Vishukani is prepared the previous night, just before going to bed. Kanikanal is the seeing of Vishukani first thing in the morning. The elder women lead children blindfolded to the Vishukani. Source: The Encyclopedia of New Year’s Holidays Worldwide, William Crump. The Hindu New Year – Flavors of Celebration, www.dollsofindia.com Picture Credit: Aroon Kalandy, Flickr."
