snippet_key,hook,explanation
172,The word “Sabha” in Lok Sabha too is of ancient origin. It was used to refer to a council. Where is the first reference to “Sabha?”,"Sabha is referred to in Rig Veda eight times. Sabha means “a body of men shining together,” thus referring to a group of eminent people. The head of the sabha was called sabhapati, another term that continues to be in use today._x000D_ _x000D_ Free discussions were held in the Sabha and a resolution of the Sabha was considered binding on all and inviolable. Sabha was also a judicial forum. Rig Veda describes a man who has come back successfully from Sabha as “free from blame.” The Jataka stories enjoin members of the Sabha to speak out Dhamma or justice._x000D_ _x000D_ In addition to Sabha, vedic texts refer to other forms of governance too, such as Samiti, Vis, Vidatha and Parisad._x000D_ _x000D_ Source: K. P. Jayaswal, “Hindu Polity”_x000D_ J. P. Sharma, “Republics in Ancient India”_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
173,Republics had become common by the Buddhist period and influenced Buddhist principles. Which of the following aspects of Buddhism captures the prominence of republican traditions of those times?,"Sangha is the monastic order of Buddha. “Sangham Sharnam Gatchami,” ( I take refuge in the Sangha), is a basic Buddhist chant. Sangha is one among the Triratnas (Three Jewels) of Buddhism, the other two being Buddha and Dhamma. Mahabharata and Panini use the term Sangha to describe a republic. The rules of the monastic order of Buddha were modelled on the rules of the republics in his time. The Mahaparinibbana­suttanta, a Buddhist text, mentions that the rules for conducting the Buddhist sangha were based in principle on those commonly found in political sanghas or ganas. Prof Jayaswal says, “The birth of the religious brotherhood of Buddha from the constitutional womb of an Indian republic is of interest to the world.” The key organizational virtue of Sangha was the full participation (like in a republic) of all the monks in the ritual and disciplinary acts of their group. Source: KP Jayaswal, “Hindu Polity”; C Rajendran, “Democratic Principles in the Polity of Ancient India”, SVU Oriental Journal, Golden Jubilee Volume. Steve Muhlberger, “Democracy in Ancient India” Picture Credit: Wikimedia Commons, “The Buddha preaches the Vessantara Jataka to the Sangha and his Family, Chedi Traiphop Traimongkhon Temple, Hatyai”"
174,This republic in modern day Bihar is known to us in several ways. The Hindi film ‘Amrapali’ starring Vyjantimala and Sunil Dutt is set in this republic. The Republic formed the first known confederation with other republics. The Republic also survived for about 1000 years in some form or the other. Which is it?,"Lichcchavi was a republic centered around Vaishali, north of Patna, across the river Ganga. It formed the Vajji confederacy with Videhas, Mallas and others._x000D_ _x000D_ Lichcchavi was ruled by a large body of families. The Jatakas refer to Lichcchavis having 7707 kings, probably a reference to the council of warriors. The Lalitavistara, in an obvious satirical jab, depicts Vesali as being full of Lichcchavi rajans , each one thinking, ""I am king, I am king.""_x000D_ _x000D_ Amrapali was born here and she was beautiful and perfect. It was a law in the Lichcchavi republic that the perfect woman cannot marry and should become common property of the State. Thus she became a courtesan. Bimbisara, king of neighbouring Magadha kingdom is reported to have had an affair with Amrapali. Bimbisara’s elder son Ajatasatru developed enmity with the kingdom and carried out a long-drawn battle. The Lichcchavis were defeated and their power was weakened. They rose again after the fall of the Mauryan empire. They continued till the Gupta era and thus reigned for about 1000 years. The first Gupta emperor rose to power through a marriage alliance with a Lichcchavi princess, Kumaradevi. The republic then slides into oblivion._x000D_ _x000D_ Source: A S Altekar, “State & Government in Ancient India”_x000D_ J. P. Sharma, “Republics in Ancient India”_x000D_ _x000D_ Picture Credit: Cinestaan"
175,Both Buddha and Mahavira were born in republics. Buddha also attained Parinirvana in a republic. One of the names of Buddha is derived from the name of the republic in which he was born. Which republic is this?,"Buddha is also known as Sakyamuni. Siddhartha, before he became Buddha, is represented as a royal prince. But his father Suddhodana was not a hereditary King, nor was there monarchy in Sakya region where he was born. Sakya was one of the republics of the era. All the chiefs of Sakyas, who were probably large and wealthy landowners, were called kings. The eldest son would inherit the position of the chief in the assembly and was called uparaja or prince. The multiplicity of chiefs or kings in Sakya is referred to by several scholars. Thus Buddha was not a crown prince the way we understand the term these days. Sakya was founded by a cadet prince of the Ikshvaku dynasty of Lord Rama. The Buddha fondly mentioned this fact many times in his life. Probably because of this connection, in later Puranic tradition, he was incorporated as Vishnu’s incarnation. Buddha attained Parinirvana at Kusinagara, which was in the Malla republic. Sakyas claimed a share in his relics and later built a stupa at their capital town. Both the Mallas and Lechcchavis are supposed to have requested Buddha to deliver a sermon during the opening of their assembly hall. Sakya was controlled by Kosala, the neighbouring monarchy, but was not fully subordinate to it, and had its own identity. However, during Buddha’s time, the Sakya state was invaded multiple times by the king of Kosala; and soon after destroyed. Literature mentions how the Sakya assembly met, discussed and voted to surrender, a republican way even in the dissolution of power! Source: KP Jayaswal, “Hindu Polity” A S Altekar, “State & Government in Ancient India” Koenraad Elst, Lectures on Buddha available on you tube. Picture Credit: Root Buddha at Ayuthaya, Thailand. S. R Ramanujam"
176,"“There seems to be a strange fatality in their history. They rose to power with the help of a republic, they conquered most of the republics, and they in turn were shaken off their foundations by a republic”. About which great dynasty is this written?","The Guptas rose to power in the early 4th century through a marriage alliance - Chandragupta I married a princess of the Lichcchavi republic. Samudragupta is known as Lichchhavi-dauhitra (grandson of the Lichchhavis) in inscriptions. Their imperium of roughly 200 years saw the almost complete eclipse of republics in North India. The prashasti of Samudragupta on the Prayagraj Ashokan Pillar records the ganas that were overcome by Guptas. This included the Malavas, Arjunayanas, Yaudheyas, Madrakas, Abhiras, Prarjunas, Sanakanikas, Kakas and Kharaparikas. The Gupta’s rule was weakened by the short-lived republic of the Pusyamitras around the Vindhyas. The Emperor Kumaragupta is supposed to have been killed in battle with the them around 450CE. His successor Skandagupta defeated them but he candidly mentions that they had made the empire totter. Skandagupta revived the Guptas and even pushed back the Huna invasion but the empire went into terminal decline after him. Source: Upinder Singh, “A History of Ancient and Early Medieval India from the Stone Age to 12th Century” KP Jayaswal, “Hindu Polity”. Picture Credit:"
177,The Uttaramerur inscriptions are celebrated as a record of democratic traditions in South India from 1100 years ago. What tradition do these inscriptions attest to?,"Uttaramerur is about 80 kms south west of Chennai, near Kancheepuram. Inscriptions on temple walls tell us about the democratic traditions of the village sabha starting in the 8th century._x000D_ _x000D_ The village sabha continued through the reigns of different kings in the region, from Pallavas to the Cholas and till the decline of Cholas. The sabha performed several public welfare functions, e.g widened roads, created drinking water facilities, set standards for testing gold, desilted tanks, took loans, alienated land to retire debt and created schools._x000D_ _x000D_ The village had a refined electoral system for its Sabha and committees (for testing gold, tank maintenance, gardens etc). It also had a written constitution prescribing the mode of elections. Interestingly, the constitution was also amended formally to alter voting procedures._x000D_ _x000D_ “This inscription, dated around 920 A.D. in the reign of Parantaka Chola [907-955 A.D.],” explains Dr. R. Nagaswamy, former Director of the Tamil Nadu Department of Archaeology, “is an outstanding document in the history of India. It is a veritable written constitution of the village assembly that functioned 1,000 years ago”._x000D_ _x000D_ Source: K. A. Nilakanta Sastri, “Studies in Cola History and Administration.”_x000D_ https://www.thehindu.com/news/national/tamil-nadu/Uttaramerur-model-of-democracy/article16566830.ece_x000D_ _x000D_ Picture Credit: Nilakanta Sastry"
178,Kautilya’s Arthashastra advises that republics cannot be defeated in war. It recognizes the presence of republics; and provides advice on how they can be overcome. What is the method suggested in Arthashastra?,"Kautilya considered republics as invincible through war. The republic was considered a nation-in-arms. The whole community was their army compared to hired soldiers of monarchies. The Arthashastra outlines the special strategies that the would-be conqueror could use to vanquish the ganas. Because they were different, the strategies recommended to defeat monarchies would not work. Kautilya’s advice focused on creating dissension among their ranks. He marked out personal rivalry and greed of power in aristocracies as a fit soil for sowing seeds of dissension. The Mahabarata also comments that it is almost impossible for the enemy to crush republics. Buddha too advised Ajatasatru that Lechcchavis, who were a republic, could not be conquered by war. Heeding the advice, Ajasasatru sent his minister to create dissension within the Lechcchavis and this strategy succeeded. Source: Upinder Singh, “A History of Ancient and Early Medieval India from the Stone Age to 12th Century” KP Jayaswal, “Hindu Polity”. Picture Credit: Wikimedia Commons"
179,"The Yaudheya republic halted Alexander from progressing further beyond the river Beas. Fear of Yaudheyas (and Nandas too) created doubts and dissent among Alexander’s troops triggering a retreat. Yaudheyas were also known as Mattamayurakas (dancing peacocks) as they were devotees of a God of war, now worshipped mostly in Tamil Nadu. Which God are we referring to?","Yaudheyas worshipped Kartikeya whose vehicle is the peacock. They were a large republic ruling from Bhawalpur in the West to Panchala in East, from Ludhiana in North to Delhi. Their war like reputation and size of their military alarmed Alexander’s army (as did the reputation of Nandas) which turned back from the Beas and did not cross into their territory._x000D_ _x000D_ They were temporarily defeated by Kanishka, the Kushan emperor but they reasserted their independence and dealt the Kushan empire a death blow in the process. They were governed by a central assembly with 5000 members. They pass out from history about 350CE._x000D_ _x000D_ Source: A S Altekar, “State & Government in Ancient India”_x000D_ _x000D_ Picture Credit: Karthikeya at the Parasurameshwar temple in Bhubaneswar, S. R. Ramanujam"
180,"The Andhaka Vrishnis were a republic in modern day Gujarat that were mentioned in Mahabharata, Panini and Arthashastra. The republic is also believed to have been headed by a key player in Mahabharata. Who was that leader?","The Andhaka Vrishnis were a republic with a dyarchy – there were two elected leaders whose titles included Vasudeva and Bhojaka. Their constitution was called Bhaujya in the Aitreya Brahmana. Bhojas later emerged as a separate clan & ruling dynasty and the city of Bhuj is their legacy. Krishna’s Yadavas are part of the Vrishni clan who migrated from Mathura to Dwarka. In the Mahabharata, Krishna mentions that “he had control over half his realm” alluding to this dyarchy. He laments to Narada that he has to endure a lot of nonsense in the assembly from rival factions. Towards the end of Mahabharata, we know that the clan and their city Dwarka were destroyed in a civil war between factions which also resulted in Krishna’s death. Puranic legend suggests that the Andhaka Vrishnis were cursed to never have kings, probably reflecting their proud republican tradition. Source: KP Jayaswal, “Hindu Polity” A S Altekar, “State & Government in Ancient India” Upinder Singh, “A History of Ancient and Early Medieval India from the Stone Age to 12th Century” Picture Credit:"
219,What is the significance of Kanak Mahal in Ayodhya?,"Kanak Mahal is now a huge temple complex. It is built like a palace as it was gifted by Kaikeyi to Sita after her marriage to Lord Rama. It is recognized as an important centre of madhuropasana (sweet devotion). Traditionally musical gatherings have been organized on important occasions here. Stalwarts like Pt Jasraj have performed in Kanak Mahal._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Ayodhya, UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ Ayodhya, UP Tourism"
220,What is the significance of Bharat Milap in Chitrakoot?,"The Bharat Milap temple is on the spot where Bharat asked Rama to return to Ayodhya and take over the kingdom. There are footprints embedded on rocky surface believed to belong to the several personalities from the epic._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Chitrakoot, UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ Chitrakoot, UP Tourism"
221,Which place in the journey of Rama is also deeply connected with poet Kalidasa?,"Ramtek literally means the place where Lord Rama stopped or rested. He is believed to have rested here for a while during his exile._x000D_ _x000D_ Ramtek is also the location from which Kalidasa is believed to have composed the immortal Meghdoot. The geographical features of Ramtek closely match the description in the verses of the poem._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni."
222,"Out of the following four places which lay claim to the location of the slaying of Jatayu by Ravana in Ramayana, only one is considered valid. Which is the valid one.","Le Pakshi is supposed to mean, Rise, O Bird in Telugu and is considered the place where Jatayu fell. Thiruputkuzhi has a temple pond dedicated to the bird. The Jatayu rock near Trivandrum is a recent construction. Though they are popularly believed to be the spots where Jatayu fell, Sarva Teertha at Taked near Nashik is considered as the spot where Jatayu was actually slain. It is about 40 kms south of Nashik, very much in the route that Ravana would have taken to go towards Sri Lanka. Picture Credit https //www.facebook.com/sandhya.bhatia.92_x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ www.facebook.comsandhya.bhatia.92"
223,Yedai or Yedeshwari means mad mother. This is a location near Solapur in Maharashtra. Shakti is worshipped here as a mad mother. What is the reason for this form of worship?,"Parvati was amused by Shivji worshipping Rama. She taunted him saying that Rama is just a mortal and he himself is running around the forest trying to find his wife. She quizzed why Shivji should be worshipping the nomad. Shivji replied stating that Rama is not a mere mortal and that he is Vishnu himself in human form. Parvati wanted to prove Shiva wrong and appeared before Rama in the form of Sita to taunt him. Rama understood that it was Parvati and asked her beseechingly why she is tormenting him. This is why she is called Yedai, which means mad mother._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ www.facebook.comShreeYedeshwariDeviYermala"
224,"In the village of Kardiguda near Hubli in Karnataka, there is a rock in the shape of a grotesque human being. The temple is called the Basavanna temple, after the modern social reformer of Karnataka. However the connection is far more ancient and is to Ramayana. How is this connected?","_x000D_ Kabandha is a demon whose face and neck were crushed into his stomach. His mouth was in the belly and he had no legs. He was blessed with arms 13 kms wide with which he used to grab and devour everything around him. When he tried to eat Rama and Lakshmana, they remained calm and Rama cut off his arms. This released Kabandha from his curse and he advised Rama on where to find Sabri who will in turn lead him towards Sugreeva. The grotesque sculpture is that of Kabandha which is now revered as Basavanna. Locals believe Basavanna held on to the demon who became part of his body._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ Speaking Tree"
225,Which is the birthplace of Hanuman?,"_x000D_ Anjeyanadri is a hill near Hampi in Karnataka which is accepted as the birthplace of Hanumanji. There are also competing claims for the birth place of Hanumanji from Gokarna in Karnataka and Anjanadri in Andhra. Hanumangarh is in Rajasthan. Anjeyanadri near Hampi is widely accepted as the birthplace of Hanumanji. There is a temple on top of a hillock for Hanumanji._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ www.facebook.comanjanadrihillanegundi"
226,This famous temple in South India is closed on the day of Dussehrah; and the slaying of Ravana is enacted and celebrated only in a neighboring temple. Which temple is this?,"The lingam at the main Ramanathaswamy temple in Rameswaram was consecrated on the day after the slaying of Ravana and coronation of Vibhishana. Therefore it is believed not to have existed on the day of Dussehrah. Hence it remains closed on the day of Dussehrah. The slaying is celebrated in the neighboring Kothandaramaswamy temple._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ Ramanujam"
227,Bascule bridges are bridges that can be raised to allow traffic to move beneath it. There is only one bascular bridge in India. Where is it?,"_x000D_ The bascular bridge in Rameswaram can be raised and lowered and allows ships to pass beneath it. This is a railway bridge; till recently, Rameswaram was connected only by this railway line. A new road bridge has been built now._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ _x000D_ Ramanujam"
228,Istripuram is a location in Sri Lanka connected with the Ramayana itihaasa. What is the event that it is associated with?,"After Hanumanji landed in Sri Lanka and located Sita mata, Ravana moved her to a labyrinth of caves. The caves open out at strategic places that are associated with Ravana's life like his dairy farm, his airport, his place of meditation etc. The caves are located in Istripuram. Even though they are well known these are not frequented. There is no religious worship in the place. Source Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni. Ramayana in Lanka Picture Credit"
229,This temple is called Dakshin Kailasha and is at the same longitude as Mount Kailash. Where is this temple?,"_x000D_ _x000D_ Trinconamalee in Sri Lanka is called Trikuta Parvat and hosts the Koneswarama temple. It is considered as the capital of Ravana. There are other temples in the coast which are now sunken and are believed to be very ancient. The temple has a recorded history from 250 BCE._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ Ramayana Tirtha"
230,A place in Uttarakhand does not worship Hanumanji. Why?,"Dronagiri in Uttarakhand is the place where Hanuman ji is not worshipped. The local people are supposed to be upset with Hanumanji as he had desecrated the place by dislocating the mountain and carrying it to Lanka. Even today, there is a reddish discharge from the portion said to have been torn off by Hanumanji, which is a discharge of Sulphur and oil. Ramlila performances stop at the abduction of Sita, since after that the narration involves Hanumanji._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ _x000D_ Picture Credit_x000D_ Ramanujam"
231,Kelaniya is a Buddhist temple in Sri Lanka but also has an important connection to Ramayana. What it it?,"By the time Ravana was killed, Lanka had been devastated. Vibhishana sought a blessing from Rama to build a new capital on the western coast and chose Kelaniya, near Colombo. A Buddhist temple is at the site of Vibhishana's palace and houses the only temple to Vibhishana in the world. There are deities of Vibhishana in temples near Rameswaram but those are not solely dedicated to him. The coronation of Vibishnana by Lakshmana is also represented in a sculpture in Kelaniya._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Ramayana in Lanka_x000D_ _x000D_ Picture Credit_x000D_ https //kelaniyatemple.lk/"
232,Shatrughan cremated Dasaratha. Which is the site of cremation of Dasaratha in Ramayana?,"Vilvahari Teertha, called Billori, is the site of cremation of Dasaratha. It is believed that Bharata wanted him to be cremated where no other mortal had been cremated before. His body was preserved in oil for several days before such a place could be located. As Dasaratha had disowned Kaikeyi and Bharata after Rama's exile, Shatrughan cremated Dasaratha._x000D_ _x000D_ Source_x000D_ Footsteps of Rama, Vikrant Pande and Neelesh Kulkarni._x000D_ Ayodhya UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ Ayodhya UP Tourism"
233,Makhaura Dham is an hour's drive from Ayodhya. It has a deep connection with Ramayana. What is its significance?,"Makhaura Dham is in the Basti district of Uttar Pradesh. As advised by Vashishtha, Raja Dasaratha performed putreshti yajna here. There are two temples for Ram Janaki in Makhaura Dham._x000D_ _x000D_ Source_x000D_ Ayodhya UP Tourism_x000D_ _x000D_ Picture Credit_x000D_ Ayodhya UP Tourism"
331,Which poem of Kalidasa is set in monsoons? It describes the journey of a monsoon cloud from Ramtek and Ujjan to the Himalayas. It carries a romantic message from an exiled lover.,"In Meghdhootam a exiled Yaksha sends this message to his lover through the monsoon clouds. He describes to the cloud the sights it would see on its way from Ramtek and Ujjain till it reaches Alaka in Himalayas. Kalidasa describes the arrival of monsoon clouds over Ujjain on the first day of Ashadha 15 June. This is a surprisingly accurate estimate of the date on which the monsoon rains arrive over this part of India._x000D_ _x000D_ Picture: Monsoon and morning mist at NandaPrayag, Uttarakhand._x000D_ _x000D_ Source: The Monsoons, P.K.Das_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
332,Cheerapunjee is not the wettest place on earth any longer. It is Mawsynaram. In which State is Mawsynaram?,"Mawsynaram is also in Meghalaya and is close to Cheerapunjee. Mawsynaram records were not as reliable as Cheerapunjee, but the available records suggest that the mean annual rainfall in Mawsynaram is 1141 cm. This is a little higher than Cheerapunjee's._x000D_ _x000D_ Both these places lie on the southern slopes of Khasi hills, at the end of a deep valley running from south to north. The monsoon winds blow from the south and are trapped within the valley and eventually strike these two places at the end of the valley. That is what causes immense rain in these two places._x000D_ _x000D_ Source: The Monsoons, P.K.Das_x000D_ _x000D_ Picture Credit: The Atlantic"
333,"More than two thousand years ago, Indian mariners used the shifting monsoon wind direction to sail to Indonesia. It was called Bali Yatra. Where did the Yatra start from?","By the end of the second century BC, Indian mariners appear to have learned enough about the monsoon winds and ocean currents. They sailed through a southern route across the Indian Ocean to the islands of Indonesia, with a stop over in Sri Lanka, instead of sailing along the coast. Odisha’s Lake Chilika was an important starting point for this voyage. That era of maritime exploration and trade is still remembered in Odisha in folklore and festivals. The festival of Kartik Purnima takes place in mid-November when the winds shift and begin to blow from the north. This marks the time of year that ancient mariners would have set sail for Indonesia. Families, especially women and children, gather at the edge of a water-body and launch paper boats with oil-lamps in the water._x000D_ _x000D_ Picture: Monsoon on the Railway Tracks at Nilambur, Kerala._x000D_ _x000D_ Source: Sanjeev Sanyal, The Ocean of Churn_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
