snippet_key,hook,explanation
145,This Gurudwara is the Manikaran Sahib in the Parvati valley. It is very close to Kullu Himachal Pradesh. It is famous for a natural phenomenon. What is it?,"Manikaran Sahib is on the banks of the Parvati river. It is famous for its hot springs. Guru Nanak ji visited this region in the 16th century. When his followers were hungry, Guru Nanak ji asked the villagers for support. While the villagers donated cooking ingredients, there was no fire. Guru Nanak ji lifted a stone and a hot water spring appeared. It was hot enough to cook the food. A Gurudwara has been built in this spot. Even today food is cooked in the hot springs. The hot springs are also believed to have curative powers and many pilgrims brave the heat to benefit from the medicinal properties._x000D_ _x000D_ Manikaran is also sacred for Hindus. They believe the jewels of Parvati were stolen by a serpent while she was bathing in the water of the Parvati river. The name Manikaran is a derivate of Mani (jewel) and Karan(ear). Manikaran also houses a famous Ram temple whose deity is believed to have been brought from Ayodhya. The deity was later on shifted to Kullu._x000D_ _x000D_ The Parvati valley where Manikaran is located is also famous for Malana village, whose residents are believed to be the soldiers left behind from Alexandar's army. Kasol is a nearby backpacking destination._x000D_ _x000D_ Source: Sikhwiki.org_x000D_ _x000D_ Picture Credit: Adarsh Kuruvath Flickr"
146,Gurudwara Hazur Saheb marks the spot where Guru Gobind Singh breathed his last. This Gurudwara is on the banks of a famous river of India. Which State is it in?,"Nanded in Maharashtra is the location where Guru Gobind Singh spent his last days in the year 1708. Before his death, the Guru had declared, “All my Sikhs are hereby ordered to accept the Granth as their Preceptor. Have faith in the holy Granth as your master and consider it the visible manifestation of the Gurus.” More than a hundred years later, Maharaja Ranjit Singh ordered a Gurudwara to be built on the banks of the river Godavari. The personal belongings of Guru Gobind Singh including swords and bow & arrows are preserved in the Gurudwara. It is one of the five Takhts of Sikhism. Source: Sikh Shrines in India, G.S.Randhir Picture Credit: Sandeep Chetan Flickr"
147,This Gurudwara is across the Ravi river in Pakistan. Recently the Governments of India and Pakistan constructed an exclusive access corridor so that Sikhs from India can visit the Gurudwara without a visa. Which is this Gurudwara?,"Kartarpur corridor connects Dera Baba Nanak which is a km away from the border on the Indian side to Darbar Sahib in Kartarpur, Pakistan which is about 5 km from the border. Both these Gurudwaras have an intimate connection with the life of Guru Nanak. Dera Baba Nanak is on the Indian side of river Ravi on the Indo Pak border. Guru Nanak used to come here for meditation during the last days of his life. He also established Kartarpur town across the river and breathed his last at the spot marked by Kartarpur Sahib. Source: Sikh Shrines in India, G.S.Randhir Picture Credit: Nina Robinson Flickr"
148,"This Gurudwara, Nanak Jhira, is in a region outside the popular influence of Sikhism. However the place made an important contribution to Sikhism. Where is this Gurudwara?","Guru Nanak travelled all over India and outside India covering Assam, Sri Lanka, Tibet and Mecca. During his second Udasi or Missionary tour of South India, he travelled to Nanded, Hyderabad, Golconda and Bidar. In Bidar he met Pir Jalaluddin and Yakoob Ali. The Guru accompanied by his disciple Mardana stayed in the outskirts of Bidar where the Nanak Jhira Gurudwara is now located. The people in the region came to visit him in large numbers. The region suffered from acute water scarcity and Guru Nanak is believed to have touched the hillside with his toe and had removed some rubble which revealed the source of a spring water. The place is now called Nanak Jhira. Eventually Bidar would also find an important place in Sikh history. One of the Panj Piaras anointed by Guru Gobind Singh would hail from Bidar. Source: Sikh Shrines in India, G.S.Randhir Picture Credit: Baljinder Kang Wikimedia Commons"
149,Harmandir Sahib is the Gurudwara in Golden Temple Amritsar. There is another Sri Harmandir Ji on the banks of a famous river in India. Guru Gobind Singh was born here. In which town is this Gurudwara?,"Guru Gobind Singh was born in December 1666 at Patna. The site of the Gurudwara was originally the haveli of Salis Rai Johri who was a great devotee of Guru Nanak. He converted his palatial house into a dharamsala. When Guru Tegh Bahadur, Guru Gobind’s father visited Patna, he stayed here. Later it became a gurudwara._x000D_ _x000D_ The building was destroyed by fire and Maharaja Ranjit Singh reconstructed it in 1839. It was again destroyed in the devastating Bihar earthquake of 1934 and built again in the 1950s._x000D_ _x000D_ Source: Sikh Shrines in India, G.S.Randhir_x000D_ _x000D_ Picture Credit: Ashish Agarwal Flickr"
150,"The Gurudwara marks the birthplace of the founder of Sikhism, Guru Nanak Dev Ji. What is this Gurudwara called?","Gurudwara Nankana Sahib was built around 1600 CE and renovated under Maharaja Randhir Singh in 1819-20. It is about 90 kms west of Lahore in Pakistan._x000D_ _x000D_ Source: Sikh Shrines in India, G.S.Randhir_x000D_ _x000D_ Picture Credit: Wikimedia Commons"
151,This Gurudwara in Delhi marks the spot where Guru Tegh Bahadur was executed on the orders of Emperor Aurangzeb. What is its name?,"Guru Tegh Bahadur was executed on the orders of Emperor Aurangzeb in 1675. He paid the price for espousing the cause of the freedom of worship of Kashmiri Pandits against whom the emperor had unleashed atrocities. Source: Sikh Shrines in India, G.S.Randhir Picture Credit: Den.be Flickr"
152,"A famous medieval sun temple, in present day Pakistan, was among the first temples to be sacked by Arab invaders. It was destroyed by Muhammed bin Qasim who led the expedition to capture Sindh between 708-11 CE. In which city was it located?","Hiuen Tsang, the Chinese traveller who came to India in the 7th century CE refers to the Multan temple with a golden deity. It was first sacked by bin Qasim. The devotees rebuilt the temple with a different idol made of wood and covered by red Cordovan leather. The popularity of the temple was such that the Muslim rulers used the idol as a hostage to deter any attempts to reconquer Multan. A Persian chronicler Istakhari noted in 951CE, ""when the Indians make war upon them and endeavour to seize the idol, the inhabitants bring it out, pretending that they will break it and burn it. Upon this the Indians retire."" The temple was destroyed and rebuilt a few more times being finally destroyed in the reign of Aurangzeb. The site is now lost._x000D_ _x000D_ The picture is that of devotees at Sunrise in Kanyakumari, the southern tip of the mainland. A structure can disappear, but the faith stays._x000D_ _x000D_ Source: Flight of Deities & Rebirth of Temples. Meenakshi Jain._x000D_ _x000D_ Picture Credit: S. R Ramanujam"
153,One of the famous pilgrimage sites of India also was the location of 14 Sun temples. These were razed after 12th century but remnants of them still are worshipped. Which pilgrimage site is this?,"The first sections of the Kashi Khanda list 12 adityas in Varanasi. Later chapters give descriptions of two more adityas (Sumantvaditya and Karnaditya), bringing the number of temples and shrines up to fourteen. Each of the original fourteen aditya temples of Varanasi was razed by invaders. However, the adityas remained in the communal memory of the city. Today, the fourteen adityas are marked by a variety of small and unpretentious features such as carved Sun disks, lotus-form stones or images of Surya, which are set into walls, installed in small shrines or the precincts of temples._x000D_ _x000D_ The picture is of Lolarka Kunda in Varanasi, which has an image of trembling Sun._x000D_ _x000D_ Source: Malville, J. McKim and Singh, Rana P.B. 1995 i. Visual astronomy in the mythology and ritual of India: The Sun temples of Varanasi._x000D_ _x000D_ Picture Credit: Rana P.B. Singh"
154,The Hindi film Haidar had a song filmed at the ruins of a sun temple built by the great Kashmiri king Lalitaditya Mukatapida of the Karakota dynasty. He ruled in the first half of the 8th century CE. He is sometimes described as a world conqueror having defeated kings from Central Asia to Bengal and from Kanauj to the Deccan. What is name of this temple?,"Martand was a famous Sun temple. Legend connects the spring of Martand tirtha with the production of the Sun from a lifeless egg (mrtanda). The temple was destroyed by the Kashmiri king Sikander Shah (1389-1413CE) called Butsikhan (Iconoclast). A British explorer Francis Younghusband, described it as, ""the finest structure, typical of Kashmiri architecture at its best, built on the most sublime site occupied by any building in the world, far finer than the site of Parthenon, or of the Taj, or of St Peters, or of the Escurial.""_x000D_ _x000D_ Source: Flight of Deities & Rebirth of Temples. Meenakshi Jain._x000D_ _x000D_ Picture Credit: Varun Shiv Kapur Flickr"
155,Suryanar Temple is a well known Surya temple. It is part of a unique group nine temples which are dedicated to the worship of Navagrahas or nine planets. In which Indian State is this located?,"Suryanar Kovil is located near the village of Aduthurai, near Kumbakonam in Tamil Nadu. It is also close to the Great Living Chola Temples of the Tanjore region. Suryanar Kovil is a part of a group of nine temples, each dedicated to one of the Nava Grahas. They are popularly visited as the Navagraha circuit. The presiding deity here is Suriyanar, the Sun, present along with his two consorts Ushadevi and Pratyusha Devi. The temple also has subsidiary shrines for the other eight Navagrahas._x000D_ _x000D_ Source: Navagraha Temples of the Tanjor Disctrict. Bharatiya Vidya Bhavan._x000D_ _x000D_ Picture Credit: P Jeganathan Wikicommons"
156,This unknown Sun Temple is in the Himalayas and is 1000 years old. Where is this Sun Temple?,"Nirath, in comparison, is an unknown Sun Temple. It is on the banks of Sutlej just before Rampur in Himachal Pradesh. The Sun temple is quaint and about a 1000 years old. The temple is believed to be one of the five established by Parashurama himself. The deity is Surya. There is also a combined image of Shiva-Vishnu carrying Trishul as well as Sankha-Cakra. Source: Temples of Himachal Pradesh, Eicher Picture Credit: S. R. Ramanujam"
157,"The Konark sun temple is one of the most celebrated monuments of India. It is a UNESCO world heritage structure. The main structure (vimana) does not exist and only the assembly hall remains. That itself rivals any other monument in aesthetics. In traditional temple terminology, what is the assembly hall, the remaining structure, called?","The assembly hall is called Jagmohan. The Sun Temple is the pinnacle of Hindu Orissan architecture and is unique in terms of its sculptural innovations and the quality of its carvings. According to textual evidence, it is believed that Narasimha I (who reigned between 1238 and 1264) of the Eastern Ganga dynasty commissioned the temple. The Sun Temple may have been built to celebrate Narasimha’s military victory over Muslim forces in Bengal. The main structure, vimana, of the temple collapsed in the 19th century. It reached a height of 227 feet (69 m). The entrance hall retains its pyramidal roof structure, but it cannot be entered because the entire building was filled with stone and sand in the 19th century to ensure it did not also collapse._x000D_ _x000D_ Source: www.britannica.com/place/Konark_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
158,"This is perhaps the only ancient Sun temple, which though damaged, is more or less intact, along with a Surya Kund. Where is this Sun Temple?","In Gujarat prevalence of the sun worship is indicated by the number of inscriptions and remains of stone sculptures. The temple at Modhera is the most important of all sun-temples built in the whole of Gujarat. It enjoys the same significance as other two well known sun-temples in Kashmir (Martand) and Orissa (Konark). According to the Skanda Purana (3.2.40-67) after defeating Ravana, Lord Rama consulted Muni Vasishta to show him a place of pilgrimage where he could go and purify himself. The Muni showed him dharmaranya, where Modherak or Modhera is situated. The famous sun temple was constructed in 1026-27 A.D. during the reign of Chalukya King Bhima I (1022-1063 A.D.). Though the temple has suffered extensive damages due to invasions, it still retains its original grandeur. But apart from its material beauty, its designer has succeeded in communicating to it an atmosphere of spiritual grace. The temple faces the east. The rising sun at the equinoxes filters in a golden cadence through its openings, from door way to corridor, past columned vestibules finally to fall on the image in its innermost chamber._x000D_ _x000D_ Source: Dr. Advaitavadini Kaul, Indira Gandhi National Centre for Arts_x000D_ _x000D_ Picture Credit: S. R. Ramanujam"
55,There are 51 Shakti Peeths in India where the various body parts of Parvati fell. In this Shakti Peeth there is no deity and Shakti is worshipped as the flames that dart out of rock fissures. Which temple is this?,"Jwalamukhi in Kangra district of Himachal Pradesh is one of the Maha Shaktipeeths of India. It is one of the rare Hindu temples without a deity. Blue Flames leap out of crevices in the rock and they are worshipped as Shakti. Jwalamukhi is close to Dhamramshala and two other Shaktipeeths, Kangra and Chintapurni."
56,This ruined temple is about 1000 years old. It is a fine example of the architecture of the region. The ruins also give glimpse of temple construction methods. Where are you likely to find this temple?,Kakanmath is at Sihoniya near Morena and Gwalior in Madhya Pradesh. The Shiv temple was constructed in early 11th century. The temple is in ruins now and is believed to have been damaged by an earthquake. But its dilapidated condition also reveals the intricacies of temple construction.
57,This stone temple is of recent construction and is located at one of India's major pilgrimage sites linked to the Ramayana Itihaasa. Which city is this?,"Kala Ram temple is located at Nashik in Maharashtra. The name derives from the colour of the stone used to carve the deities, pitch black. The deity is believed to be 2000 years old. An old temple, estimated between 7th and 11th centuries was destroyed by muslim invaders. The deity had been left in the Godavari river by the priests to save it from destruction. After the deity was salvaged a new temple was built in late 18th century. The temple marked one of the places where Ambedkar protested for entry of Dalits into temples."
58,This temple is considered as the pinnacle of temple architecture in India and is located at Indian's well known temple town. Where is this?,The Kandriya Mahadev temple is the largest of the temples in Khajuraho and is considered as the best example of Indian temple architecture. The temple was built by Chandela rulers in early 11th century. The Shikara rises to 102 feet and has 84 mini spires. It is richly sculpted. The roof consists of a series of graded peaks that resemble a mountain range with which an Indian temple is frequently likened.
59,This is an offshore memorial. Where is this?,The offshore memorial to Swami Vivekananda is 400 metres from the shore. It is believed that Swami Vivekananda meditated here before setting out for one of the most crucial religious campaigns in 1892. The idea of Vivekananda Memorial was conceptualised on his birth centenary in 1962.
60,This is the second tallest monolith deity of Lord Gomateeswara of Jainas. Which is this location?,"Karkala is near Mangalore. It attained political and cultural importance from the time of Kalasa-Karkala or Bhairarasa Odeyas (13th to 16th century AD). Jainism gained popularity during this period in centres such as Moodibadri and Karkala. The monolith of Bahubali was erected by King Virapandya of Kalasa-Karkala dynasty in 1432 AD Measuring 12.8 m in height, it stands on a 1.5 m high moulded platform. The statue of Bahubali, second in importance only to the massive monolith at Sravanabelagola, is rendered striking by its situation on the margin of a picturesque lake called Ramasamudra."
61,This is one of the most popular Shiva temples of India. Which is this?,"The original Char Dham Yatra covers Badrinath, Puri, Rameswaram and Dwarka. The Char Dhams of Himalayas are called Chota Char Dhams. Dham means the abode of God. Kedarnath is on the banks of the river Mandakini, a short distance downstream from its source. It requires a trek of about 16 kms from the nearest road head, Gaurikund."
62,The Char Dhams of Himalayas are a major pilgrimage route. Which of the Char Dhams of Himalayas is this temple?,"The original Char Dham Yatra covers Badrinath, Puri, Rameswaram and Dwarka. The Char Dhams of Himalayas are called Chota Char Dhams. Dham means the abode of God. Yamunotri is a short trek of 5 kms form the nearest road head Janki Chatti."
63,This huge monastery complex spans several storeys and overlooks the Spiti river in Himachal Pradesh. Which monastery is this?,"Ki Monastery forms the grand trio of Spiti monasteries with Dhankar and Tabo. Ki is 1000 years old. It appears much larger than the other monasteries in size. It also houses the largest number of monks. From Kaza, it presents its vertical face in full glory, It looks like a building pinched out of worn out rock and mud face. White and dark brown structures stick out of the mountain face. It follows the contour of the rock and mud face and has several levels sliding one down the other."
