snippet_key,hook,explanation
464,Which Indian leader accused British of cutting down the beautiful tree of education and making India more illiterate?,"Quick Read: Mahatma Gandhi made these comments in London round table conference and his follower Shri Dharampal wrote a book on this. Gandhi made the comment at the round table conference at London in 1931. He was challenged by Philip Hartog, British scientist to prove his statement. Later one of Gandhi’s followers, Shri Dharampal, published a book ""The Beautiful Tree"" on this subject. Using Britishers’ own survey data Dharampal proved how widespread traditional Indian education was in each village before British intervention. He demonstrated the prevalence of girl education, presence of all castes in student & teacher population and vernacular education. He highlighted how the formal system of education introduced by the British killed the village schools. They were deprived of the traditional financing from local communities. Illiteracy grew since the new formal schools were concentrated in towns and not in villages. Source: B Nivedita, “the Destruction of Indian System of Education,” Speech at IIT Madras in 1998 Picture: The Beautiful Tree Book by Shri Dharampal"
465,"Vallabhi University, like modern IIMs, specialized in finance and administration. Interestingly, Vallabhi is in the same State as a leading IIM. Where was Vallabhi?","Quick Read: Vallabhi is not far from IIM Ahmedabad. _x000D_ _x000D_ Vallabhi taught Niti (Political Science, Statesmanship), Varta (Business, Agriculture), Administration, Theology, Law, Economics and Accountancy. Students from Vallabhi used to present themselves at the Courts of Kings to demonstrate their administrative talent to be employed in Government services. The Kathasaritsagara tells a story of how a Brahmin of the Ganga valley chose to send his son to Vallabhi and not Nalanda as he wanted him to serve in a royal court. It is fitting that IIM Ahmedabad is close to this ancient university._x000D_ _x000D_ Valabhi (modern Vala in Kathiawad) was termed by Hiuen Tsang on par with Nalanda. It flourished about the same time as Nalanda in the 4 to 7th centuries CE. Vallabhi has been a famous Jain center. In 5th cent CE the Vallabhi council of Jains wrote down their religious canon. It was the capital of the Maithraka kingdom and was destroyed in 775CE, likely by the early Muslim invasions but historians are not sure._x000D_ _x000D_ Source: Dr P Suresh, Higher Educational Institutions in Ancient Indian History_x000D_ Radhakumud Mukherjee, Ancient Indian Education_x000D_ D.G. Apte, Universities in Ancient India_x000D_ _x000D_ Picture: IIM Ahmedabad Campus"
466,Which university was famous for logic and jurisprudence and connected to Ramayana?,"Quick Read: Mithila specialized in Nyaya Shastra. It forbid taking notes and learning had to be memorized. _x000D_ _x000D_ Mithila (claimed by both Bihar & Nepal) was the seat of King Janaka who figures prominently as an intellectual patron in the Upanishads and is well known as Sita’s father. It is hard to say whether these refer to the same person or Janaka was a royal title of the region._x000D_ _x000D_ A tradition of philosophical debate emerged in the region and carried on till the 20th cent CE. It was not concentrated in large buildings and it was spread out in Gurukuls. Therefore it escaped the fate of Nalanda and others. It was famous for Nyaya Shastra (logic). So esteemed was the university that Akbar made some grants._x000D_ _x000D_ Gangesa Upadhyaya lived in Mithila in the 12th Century and wrote the Tattva Chintamani propounding Navya Nyaya (New Logic). Subhash Kak has pointed out that George Boole, one of the pioneers of computers, was influenced by Navya Nyaya as attested by letters written by his wife, Mary Boole._x000D_ _x000D_ One intriguing aspect of Mithila university was that instruction was entirely oral, students were allowed to memorise but not take down notes. An angry student, Sarvabhuma, memorized the teachings and set up his own university at Nadia that eclipsed Mithila in Nyaya shastra. Notes were allowed at Nadia!_x000D_ _x000D_ Source: Sahana Singh, Educational Heritage of Ancient India_x000D_ _x000D_ Radhakumud Mukherjee, Ancient Indian Education_x000D_ _x000D_ Picture: Yajnavalkya and King Janaka"
467,"In South India, kings patronized self governing settlements of Brahmins who then provided free education to people. What are they called?","Quick Read: The kings and the society supported Agraharam as a settlement of Brahmins which provided free education to people. In south India, agraharas served as centers of learning and teaching. An agrahara was a whole settlement of learned Brahmins. It was typically, but not always, two rows of houses along a street with a temple at one end. It had its own powers of government and was maintained by generous donations from the society. South Indian kingdoms also had other cultural institutions known as Ghatika and Brahmapuri. A Ghatika was a centre of learning including religion and was small in size. Temples, Mathas, Jain Basadis and Buddhist Viharas also existed as other sources of learning during this period. An inscription at Ennayiram in Tamil Nadu describes in great detail how temple schools and universities were financed by the Cholas. Trivandrum housed the Kanthalloor Sala, known as the Nalanda of South India and taught around 65 subjects. Source: NCERT, Ancient Education System of India Picture: A Jain Agraharam in Mannargudi, Tamil Nadu. S. R Ramanujam"
468,Many Indian kings were staunch supporters of education. Which famous Bangalore institution sits on a 317 acre prime land gifted by Mysore Maharajah?,"Quick Read: The Mysore Maharajah supported JN Tata’s dream of setting up IISc with land and endowments. The Indian Institute of Science was started in 1909 in Bangalore. It was the brainchild of JN Tata (IISc is still called Tata Institute locally; he would die before it started though). The Mysore Kingdom provided the financial muscle. It contributed 371 acres of land in Bangalore, funds for capital expenditure and an annual grant. Later on, C.V Raman, the Nobel Laureate would become the first Indian Director of IISc and start the department of Physics. In the 19th and 20th century, the Mysore Kingdom made major contributions to education under Krishnaraja III, Chamaraja X and Krishnaraja IV. The first free school for English education was established in 1833 in Mysore. Later on the Kingdom would establish special boarding schools for backward classes, college for girls, introduce reservation and mid-day meals. Mysore University and several technical institutions were established by the kingdom. Source: IISC Karnataka Gazetteer, Mysore District, 1988 M.R. Ravi, Modern Education and Social Change Picture: The contrast of wooded IISc Campus in Bangalore with the concrete backdrop of Bangalore."
435,When were toilets built within houses in India?,"Quick read: Lothal, near Ahmedabad, has a 4500 year history of household toilets._x000D_ _x000D_ Note: The archaeological site of Lothal, near Ahmedabad, offers a fascinating glimpse into ancient sanitation practices. Dating back to 2500 BCE, each house in Lothal boasted well-developed water-borne toilets, connected to extensive drainage systems constructed with burnt clay bricks. Manhole covers and chambers facilitated maintenance, showcasing a sophisticated understanding of sanitation engineering._x000D_ _x000D_ Evidence suggests similar, advanced toilet systems existed in other early civilizations around the world. We find sitting-type toilets in Egypt from 2100 BCE and sophisticated public bath-cum-toilets in the Roman Empire._x000D_ _x000D_ However, between 500-1500 CE, knowledge of these sophisticated sanitation systems seems to have faded globally. Chamber pots became the norm for the wealthy, while open defecation became unfortunately widespread for the rest. In India, too, the decline of the Indus Valley Civilization coincided with the loss of this vital knowledge, leading to a resurgence of open defecation._x000D_ _x000D_ The invention of the modern flushing toilet by John Harington in 1596 resumed good sanitation practices._x000D_ _x000D_ Source: “History of Toilets,” Dr Bindeswar Pathak, Founder of Sulabh International_x000D_ _x000D_ Picture Credit: Bathroom cum Toilet Complex at Lothal. Bernard Gagnon, Wikimedia"
436,"The measures ‘ratti’, ‘masha’, ‘kersha’,‘tola’, ‘ser’ continue from Harappan times. What do they measure?","Quick read: Indus-Saraswati civilization had a remarkably consistent system of weight measures._x000D_ _x000D_ Note: The Harappan civilization, flourishing around 3300-1300 BCE, employed a remarkable standardized weight system using cubic stones. This ingenious system was based on a binary progression for smaller weights (1, 2, 4, 8, 16, 32), transitioning to a decimal multiples for larger ones. 32 rattis was the weight of the most commonly found coins. Notably, this system extended beyond trade, suggesting its use in other measurements as well._x000D_ _x000D_ This impressive uniformity spanned all Indus Valley sites, highlighting the civilization's interconnectedness and organizational prowess. The system's influence endured for centuries, impacting later kingdoms of the Gangetic Plain (300 BCE) and finding mention in texts like Arthasastra and Manusmriti._x000D_ _x000D_ Even today, echoes of this ancient ingenuity resonate in India. Gold is still traditionally measured in ""tolas,"" and ""ser"" was a common weight unit until recent times. Despite their continued use, the original names of these weights remain veiled by the yet-undeciphered Harappan script._x000D_ _x000D_ Source: “Metrology & Linear Measurements” by Michel Danino in the History of India Series on Protohistoric Foundations._x000D_ _x000D_ Picture Credit: A set of weights excavated at Dholavira. Michel Danino."
437,Ships and boats in ancient India were built using ‘tankai’ method. What did Tankai refer to?,"Quick Read: Tankai refers to a method of stitching planks together instead of nailing them._x000D_ _x000D_ Note: The Tankai method, a remarkable Indian shipbuilding technique, utilized stitching instead of nails to seamlessly bind wooden planks together. From its Hindi meaning ""to put a stitch,"" this ancient ingenuity resulted in flexible hulls. These agile vessels, ranging from 3-ton catamarans to 650-ton behemoths, dwarfed contemporary European ships and effortlessly navigated challenging waters._x000D_ _x000D_ Stitched hulls possessed unique resilience, handling rough seas and monsoons better than their European counterparts nailed rigidly together. This flexibility also proved advantageous in negotiating treacherous shoals. Stitched ships were dominant until the 15th century when the need for mounting heavy cannons on ships led to a shift towards rigid, nail-based construction in Europe._x000D_ _x000D_ India's maritime prowess has deep roots. The Harappan civilization, flourishing around 3300-1300 BCE, constructed the world's first known dry dock at Lothal. Evidence suggests they used flat-bottomed reed boats, a tradition still alive today._x000D_ _x000D_ The Indian Navy is currently recreating a 5th-century stitched ship based on historical drawings. This vessel is destined to set sail for Bali in 2025, showcasing the enduring legacy of the Tankai method._x000D_ _x000D_ Source: “Ship Building – Historical Perspective”, Admiral Sunil Lunba._x000D_ _x000D_ Picture Credit: 5th Century Ajanta painting redrawn by Radhakumud Mukherjee"
438,For how long has the famous Iron Pillar in Delhi remained rust free?,"Quick read: High phosphorous content has helped the pillar remain rust free for 1500 years._x000D_ _x000D_ Note: Towering at 7 meters tall and weighing a colossal 6 tons, the Delhi Iron Pillar stands as a testament to ancient India's remarkable metallurgical prowess. Believed to be crafted by the early Gupta kings around the 4th century CE, this structure has remained virtually rust-free for over 1600 years._x000D_ _x000D_ Made of 98% wrought iron, its secret lies in the intricate horizontal forge welding technique employed by its creators. This meticulous process resulted in a remarkably pure and dense metal, further protected by a thin layer of iron phosphate. The precise formula for this protective layer was unraveled by Dr. R. Balasubramaniam of IIT Kanpur._x000D_ _x000D_ Similar examples of rust-resistant steel have been found at Dhar (13th century CE) and the Konark Sun Temple, suggesting a widespread mastery of this advanced technology in ancient India._x000D_ _x000D_ Moreover, a fascinating link exists with the traditional metalworking community of Uttar Pradesh and Madhya Pradesh, the Agarias. Tests conducted in the 1960s revealed that iron produced by the Agarias possessed properties almost identical to the pillar's metal, highlighting the continuity of this unique knowledge across generations._x000D_ _x000D_ Source: “Technology in Ancient India”, a presentation by Michel Danino on academia.edu_x000D_ _x000D_ Picture Credit: Dennis Jarvis. Wikimedia Commons"
439,India produced the Wootz Steel which was used in the famous Damascus swords. Which Indian State perfected the wootz technique?,"Quick read: Tamil Nadu produced wootz steel with a mixture of iron ore, charcoal and glass._x000D_ _x000D_ Note: Wootz steel, once a marvel of the ancient world, captivated with its ability to be forged into exceptionally thin, yet incredibly strong blades. Fashioned into swords and weapons, particularly in Damascus, it earned the legendary status of ""Damascus swords"" renowned for their razor-sharp edges and remarkable toughness. This marvel, sadly, faded from prominence in the 19th century CE._x000D_ _x000D_ Early British experts, upon encountering wootz steel, declared it surpassed any steel from elsewhere in the world. Its intricate crafting involved sealing a mixture of iron ore, charcoal, and glass within crucibles and heating them intensely in furnaces. Evidence suggests its earliest development occurred in Tamil Nadu around 1st century BCE, later spreading across South India and even reaching Sri Lanka._x000D_ _x000D_ Beyond its Indian origins, wootz steel transcended borders, known in the Mediterranean region as Hinduwani or Telin (Telangana). Interestingly, the name ""wootz"" itself is believed to be a misinterpretation of the Tamil word 'urukku' (alloy) or 'ukku' (melt), emphasizing its inherent nature of combining elements to create something extraordinary._x000D_ _x000D_ Source: “Technology in Ancient India”, a presentation by Michel Danino. academia.edu_x000D_ _x000D_ Picture Credit: Weapons made of Damascus steel. Michel Danino"
440,This metal makes a common alloy. It is difficult to extract in pure form due to its low boiling point. Indians did so. Which metal is this?,"Quick read: India produced pure zinc in 9th CE after perfecting zinc smelting for 1000 years._x000D_ _x000D_ Note: Brass is a common alloy of Copper and Zinc. It has been in use for several thousand years. Arthashastra, Ramayana, Mahabharata and other texts refer to zinc and brass as arakutah and ritu or pitala respectively._x000D_ However, Brass was produced from copper and Zinc ore and not pure Zinc. Therefore it had low Zinc content._x000D_ _x000D_ Pure Zinc was difficult to isolate as it has a low boiling point of 907°C (Iron -2900 deg, Al- 2600 deg, Cu – 2500 deg). It vaporizes when its ore is smelted. Zinc smelting technology was developed in Zawar mines in Rajasthan from 1st Century BCE. Pure Zinc production was perfected in Zawar between 9th to 12th CE through distillation process. This made it possible to produce Brass with higher Zinc concentrations. Modern Zinc making technology developed in Europe only in 18th century._x000D_ _x000D_ Hindustan Zinc Limited (HZL) was started as a PSU in Zawar in 1965. Zawar’s history of Zinc production was discovered only in 1980s through excavations jointly sponsored by the company. HZL is now owned by Vedanta and is worth 1.40 Lakh crores in the stock markets._x000D_ _x000D_ Source: “Zinc Production in Ancient India”, JS Kharakwal._x000D_ Nirupama Kotru, IAS in The Week._x000D_ _x000D_ Picture Credit: Remains of an ancient zinc furnace at Zawar from Michel Danino"
441,"Which textile, named after an Indian city, was banned from imports by France & Britain in the 16th-17th Century?","Quick read: The floral and colorful calico threatened European fabrics and was therefore banned._x000D_ _x000D_ Note: Calico, a humble plain-woven cloth crafted from unbleached cotton, carries a history as rich as its fabric. Born in Kozhikode (Calicut), Kerala, its name reflects its origin. Later, Chintz emerged, a vibrant form of Calico adorned with floral and colorful patterns. Introduced to Europe by Portuguese and Dutch traders, it sparked the ""Calico craze,"" a phenomenon that threatened European textile industries, ultimately leading to bans._x000D_ _x000D_ However, this episode only scratched the surface of India's ancient and enduring textile tradition. Evidence suggests cotton and silk production thrived as early as the Harappan civilization, with finds like terracotta spindle whorls and dyed cotton fragments. References to ""karpasa"" (cotton) in the Vedas and textile depictions in Ajanta paintings further solidify this legacy._x000D_ _x000D_ From the Roman Empire onwards, India served as a major exporter of textiles, both cotton and silk. Fragments of Gujarati cotton unearthed in Egyptian tombs dating back to the 5th century CE stand as silent testaments to this thriving trade._x000D_ _x000D_ Source: “Technology in Ancient India”, a presentation by Michel Danino on academia.edu._x000D_ _x000D_ Picture Credit: Chintz from Kerala from early 18th cent CE. Michel Danino"
442,The Big Temple at Thanjavur is 216 feet high and weighs more a lakh tons. How deep is its foundation?,"Quick read: Its foundation is shorter than an average human._x000D_ _x000D_ Note: The Brihadeeswara Temple, built by King Rajaraja Chola between 980-1010 CE, remains a testament to ancient Indian ingenuity. This magnificent structure, defying conventional wisdom, stands tall after a millennium with just a 5-foot foundation. Its secret lies in its groundbreaking construction technique._x000D_ _x000D_ The Brihadeeswara Temple does not rely on mortar or binding materials. Instead, it utilizes a remarkable interlocking system known as 'buzzle technology'. Granite blocks are meticulously carved and fitted together with such precision that the pressure applied at the top prevents individual stones from moving. This eliminates the need for plaster, resulting in a seamless and aesthetically stunning edifice._x000D_ _x000D_ Further contributing to its resilience is the innovative foundation. Instead of a solid base, the temple rests on a sand-filled platform. This ""sandbox"" acts as a flexible cushion, absorbing seismic vibrations and distributing stress evenly. Interestingly, this principle shares similarities with traditional Indian charpoy beds, where tension in the ropes increases with applied weight, providing remarkable stability._x000D_ _x000D_ Source: Engineering Performance of the Foundation of Thanjavur Brihadeeswarar Temple, K Arunkumar & K Premlatha, Springer Professional._x000D_ _x000D_ Picture Credit: Ramanujam S.R"
443,Britain replicated a super specialised medical procedure after observing it being performed in Pune in 1794. What was it?,"Quick Read: Cowasjee's nose was fixed through plastic surgery._x000D_ _x000D_ Note: In the brutal Anglo-Mysore War in 1792, Cowasjee, a bullock cart driver for the British army, endured a horrific ordeal. He was captured by Tipu Sultan's forces and his nose and one hand were cut off. However, near Pune, a remarkable event unfolded for Cowasjee. A member of the brickmaker caste, using an innovative technique, reconstructed Cowasjee's nose using a flap of skin from his forehead. This groundbreaking procedure, common in India at the time, attracted the attention of British medics who documented it in the ""Gentleman's Magazine"" of 1794._x000D_ _x000D_ This detailed account sparked the interest of surgeon JC Carpue, who meticulously studied the technique and eventually practiced it on cadavers. In 1814, he successfully performed the first documented rhinoplasty in Europe on an English Captain, drawing inspiration from Cowasjee's experience._x000D_ _x000D_ The first reference to plastic surgery is in the Sushruta Samhita two millenia ago. Sushruta (6th cent BCE) can be regarded as the father of surgical sciences (shalya tantra)._x000D_ _x000D_ Source: Gentleman’s Magazine, October 1794._x000D_ Aspects of the History of Plastic Surgery since 16th century, JP Bennett_x000D_ Britannica.com_x000D_ _x000D_ Picture Credit: The image is an engraving of the procedure. Welcome Library."
